id,propertyId,fullAddress,roomNumber,occupancyType,bedrooms,listingSqft,unitSqft,availableDate,minimumStay,minimumPrice,maximumPrice
9076,ENTUS-100008670,"1108 Nueces St, 304-2, Austin, TX, 78701 USA",304-2,SHARED,3,,,2024-04-22,3,124379,147750
9054,ENTUS-100008670,"1108 Nueces St, 204-1, Austin, TX, 78701 USA",204-1,SHARED,3,,,2024-04-22,3,124379,147750
9040,ENTUS-100008670,"1108 Nueces St, 201-3, Austin, TX, 78701 USA",201-3,SHARED,3,,,2024-04-22,3,124379,147750
9036,ENTUS-100008670,"1108 Nueces St, 505-2, Austin, TX, 78701 USA",505-2,SHARED,3,,,2024-04-22,3,124379,147750
9067,ENTUS-100008670,"1108 Nueces St, 301-2, Austin, TX, 78701 USA",301-2,SHARED,3,,,2024-04-22,3,124379,147750
9089,ENTUS-100008670,"1108 Nueces St, 403-3, Austin, TX, 78701 USA",403-3,SHARED,3,,,2024-04-22,3,124379,147750
9031,ENTUS-100008670,"1108 Nueces St, 508-3, Austin, TX, 78701 USA",508-3,SHARED,3,,,2024-04-22,3,124379,147750
9044,ENTUS-100008670,"1108 Nueces St, 307-3, Austin, TX, 78701 USA",307-3,SHARED,3,,,2024-04-22,3,124379,147750
9077,ENTUS-100008670,"1108 Nueces St, 304-3, Austin, TX, 78701 USA",304-3,SHARED,3,,,2024-04-22,3,124379,147750
9097,ENTUS-100008670,"1108 Nueces St, 406-2, Austin, TX, 78701 USA",406-2,SHARED,3,,,2024-04-22,3,124379,147750
9033,ENTUS-100008670,"1108 Nueces St, 308-2, Austin, TX, 78701 USA",308-2,SHARED,3,,,2024-04-22,3,124379,147750
9052,ENTUS-100008670,"1108 Nueces St, 203-2, Austin, TX, 78701 USA",203-2,SHARED,3,,,2024-04-22,3,124379,147750
9101,ENTUS-100008670,"1108 Nueces St, 407-3, Austin, TX, 78701 USA",407-3,SHARED,3,,,2024-04-22,3,124379,147750
9057,ENTUS-100008670,"1108 Nueces St, 206-1, Austin, TX, 78701 USA",206-1,SHARED,3,,,2024-04-22,3,124379,147750
9082,ENTUS-100008670,"1108 Nueces St, 306-2, Austin, TX, 78701 USA",306-2,SHARED,3,,,2024-04-22,3,124379,147750
9050,ENTUS-100008670,"1108 Nueces St, 202-3, Austin, TX, 78701 USA",202-3,SHARED,3,,,2024-04-22,3,107420,127400
9069,ENTUS-100008670,"1108 Nueces St, 302-1, Austin, TX, 78701 USA",302-1,SHARED,3,,,2024-04-22,3,112920,134000
9095,ENTUS-100008670,"1108 Nueces St, 405-3, Austin, TX, 78701 USA",405-3,SHARED,3,,,2024-04-22,3,124379,147750
9061,ENTUS-100008670,"1108 Nueces St, 207-2, Austin, TX, 78701 USA",207-2,SHARED,3,,,2024-04-22,3,124379,147750
9030,ENTUS-100008670,"1108 Nueces St, 508-2, Austin, TX, 78701 USA",508-2,SHARED,3,,,2024-04-22,3,124379,147750
9084,ENTUS-100008670,"1108 Nueces St, 402-1, Austin, TX, 78701 USA",402-1,SHARED,3,,,2024-04-22,3,115212,136750
9087,ENTUS-100008670,"1108 Nueces St, 403-1, Austin, TX, 78701 USA",403-1,SHARED,3,,,2024-04-22,3,124379,147750
9068,ENTUS-100008670,"1108 Nueces St, 301-3, Austin, TX, 78701 USA",301-3,SHARED,3,,,2024-04-22,3,124379,147750
9062,ENTUS-100008670,"1108 Nueces St, 207-3, Austin, TX, 78701 USA",207-3,SHARED,3,,,2024-04-22,3,124379,147750
9073,ENTUS-100008670,"1108 Nueces St, 303-2, Austin, TX, 78701 USA",303-2,SHARED,3,,,2024-04-22,3,124379,147750
9053,ENTUS-100008670,"1108 Nueces St, 203-3, Austin, TX, 78701 USA",203-3,SHARED,3,,,2024-04-22,3,124379,147750
9065,ENTUS-100008670,"1108 Nueces St, 208-3, Austin, TX, 78701 USA",208-3,SHARED,3,,,2024-04-22,3,124379,147750
9085,ENTUS-100008670,"1108 Nueces St, 402-2, Austin, TX, 78701 USA",402-2,SHARED,3,,,2024-04-22,3,115212,136750
9094,ENTUS-100008670,"1108 Nueces St, 405-2, Austin, TX, 78701 USA",405-2,SHARED,3,,,2024-04-22,3,124379,147750
9058,ENTUS-100008670,"1108 Nueces St, 206-2, Austin, TX, 78701 USA",206-2,SHARED,3,,,2024-04-22,3,124379,147750
9392,ENTUS-100008670,"1108 Nueces St, 205-2, Austin, TX, 78701 USA",205-2,SHARED,3,,,2024-04-22,3,124379,147750
9103,ENTUS-100008670,"1108 Nueces St, 408-2, Austin, TX, 78701 USA",408-2,SHARED,3,,,2024-04-22,3,124379,147750
9051,ENTUS-100008670,"1108 Nueces St, 203-1, Austin, TX, 78701 USA",203-1,SHARED,3,,,2024-04-22,3,124379,147750
9075,ENTUS-100008670,"1108 Nueces St, 304-1, Austin, TX, 78701 USA",304-1,SHARED,3,,,2024-04-22,3,124379,147750
9037,ENTUS-100008670,"1108 Nueces St, 505-3, Austin, TX, 78701 USA",505-3,SHARED,3,,,2024-04-22,3,124379,147750
9056,ENTUS-100008670,"1108 Nueces St, 204-3, Austin, TX, 78701 USA",204-3,SHARED,3,,,2024-04-22,3,124379,147750
9072,ENTUS-100008670,"1108 Nueces St, 303-1, Austin, TX, 78701 USA",303-1,SHARED,3,,,2024-04-22,3,124379,147750
9092,ENTUS-100008670,"1108 Nueces St, 404-3, Austin, TX, 78701 USA",404-3,SHARED,3,,,2024-04-22,3,124379,147750
9111,ENTUS-100008670,"1108 Nueces St, 506-2, Austin, TX, 78701 USA",506-2,SHARED,3,,,2024-04-22,3,124379,147750
9074,ENTUS-100008670,"1108 Nueces St, 303-3, Austin, TX, 78701 USA",303-3,SHARED,3,,,2024-04-22,3,124379,147750
9078,ENTUS-100008670,"1108 Nueces St, 305-1, Austin, TX, 78701 USA",305-1,SHARED,3,,,2024-04-22,3,124379,147750
9064,ENTUS-100008670,"1108 Nueces St, 208-2, Austin, TX, 78701 USA",208-2,SHARED,3,,,2024-04-22,3,124379,147750
9090,ENTUS-100008670,"1108 Nueces St, 404-1, Austin, TX, 78701 USA",404-1,SHARED,3,,,2024-04-22,3,124379,147750
9091,ENTUS-100008670,"1108 Nueces St, 404-2, Austin, TX, 78701 USA",404-2,SHARED,3,,,2024-04-22,3,124379,147750
9043,ENTUS-100008670,"1108 Nueces St, 307-2, Austin, TX, 78701 USA",307-2,SHARED,3,,,2024-04-22,3,124379,147750
9035,ENTUS-100008670,"1108 Nueces St, 308-3, Austin, TX, 78701 USA",308-3,SHARED,3,,,2024-04-22,3,124379,147750
9081,ENTUS-100008670,"1108 Nueces St, 306-1, Austin, TX, 78701 USA",306-1,SHARED,3,,,2024-04-22,3,124379,147750
9098,ENTUS-100008670,"1108 Nueces St, 406-3, Austin, TX, 78701 USA",406-3,SHARED,3,,,2024-04-22,3,124379,147750
5363,ENTUS-1161044,"201 20th St N, 505, Birmingham, AL, 35203 USA",505,PRIVATE,1,707.0,707.0,2024-05-03,6,185000,194250
5403,ENTUS-1161044,"201 20th St N, 705, Birmingham, AL, 35203 USA",705,PRIVATE,1,707.0,707.0,2024-04-22,6,190000,199500
5326,ENTUS-1161044,"201 20th St N, 308, Birmingham, AL, 35203 USA",308,PRIVATE,1,593.0,593.0,2024-04-22,6,160900,168945
5476,ENTUS-1161044,"201 20th St N, 1018, Birmingham, AL, 35203 USA",1018,PRIVATE,0,276.0,276.0,2024-04-22,6,113900,119595
5355,ENTUS-1161044,"201 20th St N, 417, Birmingham, AL, 35203 USA",417,PRIVATE,0,378.0,378.0,2024-07-13,6,112400,118020
5358,ENTUS-1161044,"201 20th St N, 420, Birmingham, AL, 35203 USA",420,PRIVATE,1,475.0,475.0,2024-04-22,6,142900,150045
5447,ENTUS-1161044,"201 20th St N, 909, Birmingham, AL, 35203 USA",909,PRIVATE,0,450.0,450.0,2024-04-22,6,141700,148785
5316,ENTUS-1161044,"201 20th St N, 218, Birmingham, AL, 35203 USA",218,PRIVATE,0,276.0,276.0,2024-04-22,6,99900,104895
5308,ENTUS-1161044,"201 20th St N, 210, Birmingham, AL, 35203 USA",210,PRIVATE,1,594.0,594.0,2024-04-22,6,159400,167370
5329,ENTUS-1161044,"201 20th St N, 311, Birmingham, AL, 35203 USA",311,PRIVATE,0,435.0,435.0,2024-04-22,6,136900,143745
5330,ENTUS-1161044,"201 20th St N, 312, Birmingham, AL, 35203 USA",312,PRIVATE,1,688.0,688.0,2024-04-22,6,181400,190470
5376,ENTUS-1161044,"201 20th St N, 518, Birmingham, AL, 35203 USA",518,PRIVATE,0,276.0,276.0,2024-04-22,6,110900,116445
5427,ENTUS-1161044,"201 20th St N, 809, Birmingham, AL, 35203 USA",809,PRIVATE,0,450.0,450.0,2024-04-22,6,128608,147315
5302,ENTUS-1161044,"201 20th St N, 204, Birmingham, AL, 35203 USA",204,PRIVATE,0,302.0,302.0,2024-04-22,6,110900,116445
5425,ENTUS-1161044,"201 20th St N, 807, Birmingham, AL, 35203 USA",807,PRIVATE,0,450.0,450.0,2024-04-22,6,127875,146475
5406,ENTUS-1161044,"201 20th St N, 708, Birmingham, AL, 35203 USA",708,PRIVATE,1,593.0,593.0,2024-04-22,6,164900,173145
5453,ENTUS-1161044,"201 20th St N, 915, Birmingham, AL, 35203 USA",915,PRIVATE,0,369.0,369.0,2024-04-22,6,118900,124845
5347,ENTUS-1161044,"201 20th St N, 409, Birmingham, AL, 35203 USA",409,PRIVATE,0,450.0,450.0,2024-04-24,6,137900,144795
5398,ENTUS-1161044,"201 20th St N, 620, Birmingham, AL, 35203 USA",620,PRIVATE,1,475.0,475.0,2024-04-22,6,142900,150045
5369,ENTUS-1161044,"201 20th St N, 511, Birmingham, AL, 35203 USA",511,PRIVATE,0,450.0,450.0,2024-04-22,6,126408,144795
5418,ENTUS-1161044,"201 20th St N, 720, Birmingham, AL, 35203 USA",720,PRIVATE,1,475.0,475.0,2024-04-22,6,142900,150045
5429,ENTUS-1161044,"201 20th St N, 811, Birmingham, AL, 35203 USA",811,PRIVATE,0,428.0,428.0,2024-04-22,6,128608,147315
5456,ENTUS-1161044,"201 20th St N, 918, Birmingham, AL, 35203 USA",918,PRIVATE,0,276.0,276.0,2024-04-22,6,113900,119595
5318,ENTUS-1161044,"201 20th St N, 220, Birmingham, AL, 35203 USA",220,PRIVATE,1,475.0,475.0,2024-04-22,6,142900,150045
5426,ENTUS-1161044,"201 20th St N, 808, Birmingham, AL, 35203 USA",808,PRIVATE,1,593.0,593.0,2024-04-22,6,166900,175245
9018,ENTUS-100006383,"23 S Gay St, 504, Baltimore, MD, 21202 USA",504,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8976,ENTUS-100006383,"23 S Gay St, 209, Baltimore, MD, 21202 USA",209,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9014,ENTUS-100006383,"23 S Gay St, 415, Baltimore, MD, 21202 USA",415,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8974,ENTUS-100006383,"23 S Gay St, 207, Baltimore, MD, 21202 USA",207,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9021,ENTUS-100006383,"23 S Gay St, 507, Baltimore, MD, 21202 USA",507,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8992,ENTUS-100006383,"23 S Gay St, 309, Baltimore, MD, 21202 USA",309,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9001,ENTUS-100006383,"23 S Gay St, 402, Baltimore, MD, 21202 USA",402,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9017,ENTUS-100006383,"23 S Gay St, 503, Baltimore, MD, 21202 USA",503,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8993,ENTUS-100006383,"23 S Gay St, 310, Baltimore, MD, 21202 USA",310,PRIVATE,1,0.0,,2024-05-01,12,129100,129100
8997,ENTUS-100006383,"23 S Gay St, 314, Baltimore, MD, 21202 USA",314,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9022,ENTUS-100006383,"23 S Gay St, 508, Baltimore, MD, 21202 USA",508,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8988,ENTUS-100006383,"23 S Gay St, 305, Baltimore, MD, 21202 USA",305,PRIVATE,0,0.0,,2024-05-15,12,120000,120000
8996,ENTUS-100006383,"23 S Gay St, 313, Baltimore, MD, 21202 USA",313,PRIVATE,0,0.0,,2024-05-15,12,120000,120000
8987,ENTUS-100006383,"23 S Gay St, 304, Baltimore, MD, 21202 USA",304,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9019,ENTUS-100006383,"23 S Gay St, 505, Baltimore, MD, 21202 USA",505,PRIVATE,0,0.0,,2024-05-15,12,120000,120000
8967,ENTUS-100006383,"23 S Gay St, 105, Baltimore, MD, 21202 USA",105,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9003,ENTUS-100006383,"23 S Gay St, 404, Baltimore, MD, 21202 USA",404,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8990,ENTUS-100006383,"23 S Gay St, 307, Baltimore, MD, 21202 USA",307,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9002,ENTUS-100006383,"23 S Gay St, 403, Baltimore, MD, 21202 USA",403,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8983,ENTUS-100006383,"23 S Gay St, 216, Baltimore, MD, 21202 USA",216,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8972,ENTUS-100006383,"23 S Gay St, 205, Baltimore, MD, 21202 USA",205,PRIVATE,0,0.0,,2024-05-15,12,120000,120000
9008,ENTUS-100006383,"23 S Gay St, 409, Baltimore, MD, 21202 USA",409,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8964,ENTUS-100006383,"23 S Gay St, 102, Baltimore, MD, 21202 USA",102,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8971,ENTUS-100006383,"23 S Gay St, 204, Baltimore, MD, 21202 USA",204,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9027,ENTUS-100006383,"23 S Gay St, 513, Baltimore, MD, 21202 USA",513,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8963,ENTUS-100006383,"23 S Gay St, 101, Baltimore, MD, 21202 USA",101,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8977,ENTUS-100006383,"23 S Gay St, 210, Baltimore, MD, 21202 USA",210,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8986,ENTUS-100006383,"23 S Gay St, 303, Baltimore, MD, 21202 USA",303,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8995,ENTUS-100006383,"23 S Gay St, 312, Baltimore, MD, 21202 USA",312,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8965,ENTUS-100006383,"23 S Gay St, 103, Baltimore, MD, 21202 USA",103,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8969,ENTUS-100006383,"23 S Gay St, 202, Baltimore, MD, 21202 USA",202,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9028,ENTUS-100006383,"23 S Gay St, 514, Baltimore, MD, 21202 USA",514,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8985,ENTUS-100006383,"23 S Gay St, 302, Baltimore, MD, 21202 USA",302,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8966,ENTUS-100006383,"23 S Gay St, 104, Baltimore, MD, 21202 USA",104,PRIVATE,0,0.0,,2024-05-15,12,120000,120000
8979,ENTUS-100006383,"23 S Gay St, 212, Baltimore, MD, 21202 USA",212,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8980,ENTUS-100006383,"23 S Gay St, 213, Baltimore, MD, 21202 USA",213,PRIVATE,0,0.0,,2024-05-15,12,120000,120000
8968,ENTUS-100006383,"23 S Gay St, 201, Baltimore, MD, 21202 USA",201,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9007,ENTUS-100006383,"23 S Gay St, 408, Baltimore, MD, 21202 USA",408,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9015,ENTUS-100006383,"23 S Gay St, 501, Baltimore, MD, 21202 USA",501,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8973,ENTUS-100006383,"23 S Gay St, 206, Baltimore, MD, 21202 USA",206,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9010,ENTUS-100006383,"23 S Gay St, 411, Baltimore, MD, 21202 USA",411,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9020,ENTUS-100006383,"23 S Gay St, 506, Baltimore, MD, 21202 USA",506,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9023,ENTUS-100006383,"23 S Gay St, 509, Baltimore, MD, 21202 USA",509,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9024,ENTUS-100006383,"23 S Gay St, 510, Baltimore, MD, 21202 USA",510,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8994,ENTUS-100006383,"23 S Gay St, 311, Baltimore, MD, 21202 USA",311,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8999,ENTUS-100006383,"23 S Gay St, 316, Baltimore, MD, 21202 USA",316,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9026,ENTUS-100006383,"23 S Gay St, 512, Baltimore, MD, 21202 USA",512,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
9016,ENTUS-100006383,"23 S Gay St, 502, Baltimore, MD, 21202 USA",502,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
8970,ENTUS-100006383,"23 S Gay St, 203, Baltimore, MD, 21202 USA",203,PRIVATE,1,0.0,,2024-05-15,12,129100,129100
7255,ENTUS-1275118,"2401 S State St, 401-3, Chicago, IL, 60616 USA",401-3,SHARED,4,96.0,710.0,2024-04-22,5,97300,116760
7243,ENTUS-1275118,"2401 S State St, 304-1, Chicago, IL, 60616 USA",304-1,SHARED,4,185.0,713.0,2024-04-22,5,110338,132405
7208,ENTUS-1275118,"2401 S State St, 406-3, Chicago, IL, 60616 USA",406-3,SHARED,4,96.0,710.0,2024-04-22,5,95900,115080
7215,ENTUS-1275118,"2401 S State St, 201-3, Chicago, IL, 60616 USA",201-3,SHARED,4,96.0,710.0,2024-04-22,5,92838,111405
7213,ENTUS-1275118,"2401 S State St, 201-4, Chicago, IL, 60616 USA",201-4,SHARED,4,184.0,710.0,2024-05-02,5,112000,134400
7193,ENTUS-1275118,"2401 S State St, 403-2, Chicago, IL, 60616 USA",403-2,SHARED,4,113.0,714.0,2024-06-13,5,93538,112245
7207,ENTUS-1275118,"2401 S State St, 406-2, Chicago, IL, 60616 USA",406-2,SHARED,4,104.0,710.0,2024-04-22,5,95900,115080
7231,ENTUS-1275118,"2401 S State St, 301-2, Chicago, IL, 60616 USA",301-2,SHARED,4,104.0,710.0,2024-04-22,5,98875,118650
7204,ENTUS-1275118,"2401 S State St, 405-2, Chicago, IL, 60616 USA",405-2,SHARED,4,96.0,710.0,2024-04-22,5,105788,126945
7251,ENTUS-1275118,"2401 S State St, 306-2, Chicago, IL, 60616 USA",306-2,SHARED,4,104.0,710.0,2024-04-22,5,102988,123585
7194,ENTUS-1275118,"2401 S State St, 403-1, Chicago, IL, 60616 USA",403-1,SHARED,4,154.0,714.0,2024-04-22,5,86100,103320
7252,ENTUS-1275118,"2401 S State St, 306-3, Chicago, IL, 60616 USA",306-3,SHARED,4,96.0,710.0,2024-04-22,5,97213,116655
7316,ENTUS-1274353,"2434 S. State Street, 302-1, Chicago, IL, 60616 USA",302-1,SHARED,4,119.0,608.0,2024-04-22,6,106925,128310
7308,ENTUS-1274353,"2434 S. State Street, 202-1, Chicago, IL, 60616 USA",202-1,SHARED,4,119.0,608.0,2024-05-30,6,111563,133875
7332,ENTUS-1274353,"2434 S. State Street, 502-4, Chicago, IL, 60616 USA",502-4,SHARED,4,143.0,608.0,2024-04-22,6,106925,128310
7328,ENTUS-1274353,"2434 S. State Street, 501-1, Chicago, IL, 60616 USA",501-1,SHARED,4,189.0,732.0,2024-04-22,6,96600,115920
7327,ENTUS-1274353,"2434 S. State Street, 501-4, Chicago, IL, 60616 USA",501-4,SHARED,4,190.0,732.0,2024-04-22,6,111913,134295
7321,ENTUS-1274353,"2434 S. State Street, 402-2, Chicago, IL, 60616 USA",402-2,SHARED,4,95.0,608.0,2024-04-22,6,98175,117810
7309,ENTUS-1274353,"2434 S. State Street, 301-2, Chicago, IL, 60616 USA",301-2,SHARED,4,100.0,732.0,2024-04-22,6,93100,111720
6716,ENTUS-1224749,"808 N Cleveland Ave, 1110, Chicago, IL, 60610 USA",1110,PRIVATE,1,832.0,832.0,2024-04-22,6,288750,330750
6726,ENTUS-1224749,"808 N Cleveland Ave, 1207, Chicago, IL, 60610 USA",1207,PRIVATE,0,548.0,548.0,2024-06-29,6,225000,236250
6847,ENTUS-1224749,"808 N Cleveland Ave, 2113, Chicago, IL, 60610 USA",2113,PRIVATE,2,1081.0,1081.0,2024-04-22,6,423958,485625
6778,ENTUS-1224749,"808 N Cleveland Ave, 1609, Chicago, IL, 60610 USA",1609,PRIVATE,1,668.0,668.0,2024-04-22,6,275000,315000
6729,ENTUS-1224749,"808 N Cleveland Ave, 1210, Chicago, IL, 60610 USA",1210,PRIVATE,1,832.0,832.0,2024-04-22,6,291042,333375
6699,ENTUS-1224749,"808 N Cleveland Ave, 1006, Chicago, IL, 60610 USA",1006,PRIVATE,1,811.0,811.0,2024-04-22,6,284167,325500
6718,ENTUS-1224749,"808 N Cleveland Ave, 1201-1, Chicago, IL, 60610 USA",1201-1,SHARED,4,155.0,679.0,2024-06-07,6,181000,190050
6689,ENTUS-1224749,"808 N Cleveland Ave, 910, Chicago, IL, 60610 USA",910,PRIVATE,1,832.0,832.0,2024-04-22,6,284167,325500
6843,ENTUS-1224749,"808 N Cleveland Ave, 2109, Chicago, IL, 60610 USA",2109,PRIVATE,1,668.0,668.0,2024-04-22,6,279583,320250
6759,ENTUS-1224749,"808 N Cleveland Ave, 1503, Chicago, IL, 60610 USA",1503,PRIVATE,1,635.0,635.0,2024-04-22,6,243269,288750
6603,ENTUS-1224749,"808 N Cleveland Ave, 710, Chicago, IL, 60610 USA",710,PRIVATE,1,832.0,832.0,2024-04-22,6,279583,320250
6834,ENTUS-1224749,"808 N Cleveland Ave, 2013, Chicago, IL, 60610 USA",2013,PRIVATE,2,1081.0,1081.0,2024-04-22,6,423958,485625
6821,ENTUS-1224749,"808 N Cleveland Ave, 1913, Chicago, IL, 60610 USA",1913,PRIVATE,2,1081.0,1081.0,2024-04-22,6,423958,485625
6852,ENTUS-1224749,"808 N Cleveland Ave, 2205, Chicago, IL, 60610 USA",2205,PRIVATE,3,1437.0,1437.0,2024-04-22,6,552885,656250
6835,ENTUS-1224749,"808 N Cleveland Ave, 2101, Chicago, IL, 60610 USA",2101,PRIVATE,2,1038.0,1038.0,2024-04-22,6,407917,467250
6824,ENTUS-1224749,"808 N Cleveland Ave, 2003, Chicago, IL, 60610 USA",2003,PRIVATE,1,635.0,635.0,2024-04-22,6,275000,315000
6739,ENTUS-1224749,"808 N Cleveland Ave, 1307, Chicago, IL, 60610 USA",1307,PRIVATE,0,548.0,548.0,2024-04-22,6,225000,236250
6765,ENTUS-1224749,"808 N Cleveland Ave, 1509, Chicago, IL, 60610 USA",1509,PRIVATE,1,668.0,668.0,2024-04-22,6,275000,315000
6830,ENTUS-1224749,"808 N Cleveland Ave, 2009, Chicago, IL, 60610 USA",2009,PRIVATE,1,668.0,668.0,2024-04-22,6,279583,320250
6795,ENTUS-1224749,"808 N Cleveland Ave, 1713, Chicago, IL, 60610 USA",1713,PRIVATE,2,1081.0,1081.0,2024-04-22,6,407917,467250
6725,ENTUS-1224749,"808 N Cleveland Ave, 1206, Chicago, IL, 60610 USA",1206,PRIVATE,1,811.0,811.0,2024-04-22,6,291042,333375
6837,ENTUS-1224749,"808 N Cleveland Ave, 2103, Chicago, IL, 60610 USA",2103,PRIVATE,1,635.0,635.0,2024-04-22,6,275000,315000
6703,ENTUS-1224749,"808 N Cleveland Ave, 1010, Chicago, IL, 60610 USA",1010,PRIVATE,1,832.0,832.0,2024-04-22,6,284167,325500
6594,ENTUS-1224749,"808 N Cleveland Ave, 812-4, Chicago, IL, 60610 USA",812-4,SHARED,4,137.0,654.0,2024-06-22,6,175000,183750
6738,ENTUS-1224749,"808 N Cleveland Ave, 1306, Chicago, IL, 60610 USA",1306,PRIVATE,1,811.0,811.0,2024-04-22,6,291042,333375
6712,ENTUS-1224749,"808 N Cleveland Ave, 1106, Chicago, IL, 60610 USA",1106,PRIVATE,1,811.0,811.0,2024-04-22,6,284167,325500
6822,ENTUS-1224749,"808 N Cleveland Ave, 2001, Chicago, IL, 60610 USA",2001,PRIVATE,2,1038.0,1038.0,2024-04-22,6,405625,464625
9306,ENTUS-100012909,"201 Foster Ave, 602-2, Charlotte, NC, 28203 USA",602-2,SHARED,3,,,2024-07-01,3,121500,121500
9313,ENTUS-100012909,"201 Foster Ave, 606, Charlotte, NC, 28203 USA",606,PRIVATE,2,0.0,,2024-07-01,3,202500,202500
9185,ENTUS-100012909,"201 Foster Ave, 218, Charlotte, NC, 28203 USA",218,PRIVATE,1,0.0,,2024-07-01,3,172000,172000
9259,ENTUS-100012909,"201 Foster Ave, 421, Charlotte, NC, 28203 USA",421,PRIVATE,2,0.0,,2024-07-01,3,202500,202500
9282,ENTUS-100012909,"201 Foster Ave, 510, Charlotte, NC, 28203 USA",510,PRIVATE,0,0.0,,2024-07-01,3,173500,173500
9177,ENTUS-100012909,"201 Foster Ave, 212, Charlotte, NC, 28203 USA",212,PRIVATE,0,0.0,,2024-07-01,3,149000,149000
9202,ENTUS-100012909,"201 Foster Ave, 306, Charlotte, NC, 28203 USA",306,PRIVATE,2,0.0,,2024-07-01,3,198500,198500
9360,ENTUS-100012909,"201 Foster Ave, 515-2, Charlotte, NC, 28203 USA",515-2,SHARED,2,,,2024-07-01,3,139000,139000
9244,ENTUS-100012909,"201 Foster Ave, 410, Charlotte, NC, 28203 USA",410,PRIVATE,0,0.0,,2024-07-01,3,172000,172000
9314,ENTUS-100012909,"201 Foster Ave, 607, Charlotte, NC, 28203 USA",607,PRIVATE,2,0.0,,2024-07-01,3,202500,202500
9297,ENTUS-100012909,"201 Foster Ave, 521, Charlotte, NC, 28203 USA",521,PRIVATE,2,0.0,,2024-07-01,3,203500,203500
9188,ENTUS-100012909,"201 Foster Ave, 221, Charlotte, NC, 28203 USA",221,PRIVATE,2,0.0,,2024-07-01,3,200500,200500
9298,ENTUS-100012909,"201 Foster Ave, 522-2, Charlotte, NC, 28203 USA",522-2,SHARED,4,,,2024-07-01,3,119000,119000
9234,ENTUS-100012909,"201 Foster Ave, 403-1, Charlotte, NC, 28203 USA",403-1,SHARED,2,,,2024-07-01,3,134000,134000
9245,ENTUS-100012909,"201 Foster Ave, 411, Charlotte, NC, 28203 USA",411,PRIVATE,0,0.0,,2024-07-01,3,164500,164500
9318,ENTUS-100012909,"201 Foster Ave, 608-1, Charlotte, NC, 28203 USA",608-1,SHARED,4,,,2024-07-01,3,118000,118000
9174,ENTUS-100012909,"201 Foster Ave, 209, Charlotte, NC, 28203 USA",209,PRIVATE,0,0.0,,2024-07-01,3,145000,145000
9215,ENTUS-100012909,"201 Foster Ave, 316-2, Charlotte, NC, 28203 USA",316-2,SHARED,3,,,2024-07-01,3,116500,116500
9220,ENTUS-100012909,"201 Foster Ave, 319, Charlotte, NC, 28203 USA",319,PRIVATE,2,0.0,,2024-07-01,3,198500,198500
9256,ENTUS-100012909,"201 Foster Ave, 419-2, Charlotte, NC, 28203 USA",419-2,SHARED,2,,,2024-07-01,3,134000,134000
9310,ENTUS-100012909,"201 Foster Ave, 604-2, Charlotte, NC, 28203 USA",604-2,SHARED,2,,,2024-07-01,3,136500,136500
